"A part time job is very important to students , especially university students ."	34:36:00	"It is not grammatically incorrect to use the <preposition> <<to>>, but using <<to>> emphasizes the part ``in one's opinion''. It is more natural to use the <preposition> `for' to express ``to be important for ...''."
"Then the first time , part-time work was too hard to me ."	50:52:00	"It is not grammatically incorrect to use the <preposition> <<to>>, but using <<to>> emphasizes the part ``in one's opinion''. It is more natural to use the <preposition> `for' to express ``to be hard for ...''."
Hard to day students .	5:07	"It is not grammatically incorrect to use the <preposition> <<to>>, but using <<to>> emphasizes the part ``in one's opinion''. It is more natural to use the <preposition> `for' to express ``to be hard for ...''."
Part-time jobs to college students are a good experience .	15:17	"It is not grammatically incorrect to use the <preposition> <<to>>, but using <<to>> emphasizes the part ``in one's opinion''. It is more natural to use the <preposition> `for' to express ``to be good for ...''."
"In addition , smoking is a bad education to the next generation ."	41:43:00	"It is not grammatically incorrect to use the <preposition> <<to>>, but using <<to>> emphasizes the part ``in one's opinion''. It is more natural to use the <preposition> `for' to express ``to be good for ...''."
"I have got a lot to do within my lessons , I really have no more time to spend on other jobs , even though I know it clearly that doing such a job is good to me ."	155:157	"It is not grammatically incorrect to use the <preposition> <<to>>, but using <<to>> emphasizes the part ``in one's opinion''. It is more natural to use the <preposition> `for' to express ``to be good for ...''."
It is fun to me .	10:12	"It is not grammatically incorrect to use the <preposition> <<to>>, but using <<to>> emphasizes the part ``in one's opinion''. It is more natural to use the <preposition> `for' to express ``to be fun for ...''."
It 's not easy to me .	15:17	"It is not grammatically incorrect to use the <preposition> <<to>>, but using <<to>> emphasizes the part ``in one's opinion''. It is more natural to use the <preposition> `for' to express ``to be easy for ...''."
This situation would make the owner as well as other customers uncomfortable and persuading not to smoke would be difficult to the owner .	124:126	"It is not grammatically incorrect to use the <preposition> <<to>>, but using <<to>> emphasizes the part ``in one's opinion''. It is more natural to use the <preposition> `for' to express ``to be difficult for ...''."
I found that everything is difficult to me and that I have to find answers on my own .	37:39:00	"It is not grammatically incorrect to use the <preposition> <<to>>, but using <<to>> emphasizes the part ``in one's opinion''. It is more natural to use the <preposition> `for' to express ``to be difficult for ...''."
"But my experience , to receive a scholarship is very difficult to me during four years ."	63:65	"It is not grammatically incorrect to use the <preposition> <<to>>, but using <<to>> emphasizes the part ``in one's opinion''. It is more natural to use the <preposition> `for' to express ``to be difficult for ...''."
It 's not only bad to themselves and worse to others but also it pollutes environment by giving much poisonous gas off into the air .	19:21	"It is not grammatically incorrect to use the <preposition> <<to>>, but using <<to>> emphasizes the part ``in one's opinion''. It is more natural to use the <preposition> `for' to express ``to be bad for ...''."
It 's not only bad to themselves and worse to others but also it pollutes environment by giving much poisonous gas off into the air .	43:45:00	"It is not grammatically incorrect to use the <preposition> <<to>>, but using <<to>> emphasizes the part ``in one's opinion''. It is more natural to use the <preposition> `for' to express ``to be bad for ...''."
"If the smoker have the conscious mind with every body at public zone , I think that 's not good to anybody but that 's so good to smoker too because the air in around here is not have a dangerous any body can breath with be joyous ."	96:98	"It is not grammatically incorrect to use the <preposition> <<to>>, but using <<to>> emphasizes the part ``in one's opinion''. It is more natural to use the <preposition> `for' to express ``to be bad for ...''."
"If the smoker have the conscious mind with every body at public zone , I think that 's not good to anybody but that 's so good to smoker too because the air in around here is not have a dangerous any body can breath with be joyous ."	127:129	"It is not grammatically incorrect to use the <preposition> <<to>>, but using <<to>> emphasizes the part ``in one's opinion''. It is more natural to use the <preposition> `for' to express ``to be bad for ...''."
"For example , when an employee make president of enterprise get mad , it is not good to him if he against his leader maybe he will be fire ."	85:87	"It is not grammatically incorrect to use the <preposition> <<to>>, but using <<to>> emphasizes the part ``in one's opinion''. It is more natural to use the <preposition> `for' to express ``to be bad for ...''."
"To many students , the part-time job may be the first job in their life ."	0:02	"It is not grammatically incorrect to use the <preposition> <<to>>, but using <<to>> emphasizes the part ``in one's opinion''. It is more natural to use the <preposition> `for' instead."
The smoke to them is not only a resource of leading to a bad health but also a devastating reluctance to revisit the restaurant .	10:12	"It is not grammatically incorrect to use the <preposition> <<to>>, but using <<to>> emphasizes the part ``in one's opinion''. It is more natural to use the <preposition> `for' instead."
Smoking may be serious health problems to them .	39:41:00	"It is not grammatically incorrect to use the <preposition> <<to>>, but using <<to>> emphasizes the part ``in one's opinion''. It is more natural to use the <preposition> `for' instead."
"Smoking is a slow killer , not just to the smoker but to those also around him as they are effected by second hand smoke ."	36:38:00	"It is not grammatically incorrect to use the <preposition> <<to>>, but using <<to>> emphasizes the part ``in one's opinion''. It is more natural to use the <preposition> `for' instead."
"Smoking is a slow killer , not just to the smoker but to those also around him as they are effected by second hand smoke ."	54:56:00	"It is not grammatically incorrect to use the <preposition> <<to>>, but using <<to>> emphasizes the part ``in one's opinion''. It is more natural to use the <preposition> `for' instead."
"To everyone , it is an irreplaceable experience which brings nothing but benefits ."	0:02	"It is not grammatically incorrect to use the <preposition> <<to>>, but using <<to>> emphasizes the part ``in one's opinion''. It is more natural to use the <preposition> `for' instead to express ``an irreplaceable experience for ...''."
"In conclusion , whether a part-time job is important to a student depend on the attribution of the job as well as the ability of the student ."	53:55:00	"It is not grammatically incorrect to use the <preposition> <<to>>, but using <<to>> emphasizes the part ``from students' point of view''. Use the <preposition> `for' instead to express ``to be important for students''."
"Hence , it is important to college students to have a part-time job ."	24:26:00	"It is not grammatically incorrect to use the <preposition> <<to>>, but using <<to>> emphasizes the part ``from students' point of view''. It is more natural to use the <preposition> `for' instead to express ``to be important for students''."
"For the foretasted reasons , I think that doing a part time job may be a good step to the adult , but there is still something we have to put our eye on it , or there is no difference between doing a part time job and spending time on other activities ."	83:85	"It is not grammatically incorrect to use the <preposition> <<to>>, but using <<to>> emphasizes the part ``from adults' point of view''. It is more natural to use the <preposition> `for' instead to express ``to be good for adults''."
"Thus , work past time then valuable a lot of old oneself , make have the income adds from the grumble studies , for lighten the load of a family and still have the income for bring to support a family , and still train the experience in good work , for use in the everyday life or the work will in the future that good to oneself ."	319:321	"It is not grammatically incorrect to use the <preposition> <<to>>, but since using <<to>> emphasizes the part ``in one's opinion'', it is more natural to use the <preposition> `for' to express ``to be good for ...''."
Fifth part time job is also a chance for students to learn how to run a company which is good to their own business .	94:96	"It is not grammatically incorrect to use the <preposition> <<to>>, but since using <<to>> emphasizes the part ``in one's opinion'', it is more natural to use the <preposition> `for' to express ``to be good for ...''."
Smoking is very very bad thing to everybody .	31:33:00	"It is not grammatically incorrect to use the <preposition> <<to>>, but since using <<to>> emphasizes the part ``in one's opinion'', it is more natural to use the <preposition> `for' to express ``to be bad for ...''."
It 's not so good to the public .	18:20	"It is not grammatically incorrect to use the <preposition> <<to>>, but since using <<to>> emphasizes the part ``in one's opinion'', it is more natural to use the <preposition> `for' to express ``to be bad for ...''."
Sniffing the smoke is taking the substance in our body .	43:45:00	"It is not grammatically incorrect to use the <preposition> <<in>>, but it makes the expression mean ``carry food inside the body''. Use the <preposition> `into' instead to indicate the point of arrival and express ``to deliver into the body''."
"When it comes to smoking , bad health comes on mind ."	44:46:00	"It is not entirely incorrect to use the <preposition> <<on>> with the <verb> <<come>> and the <noun> <<mind>> to express ``to recall'', but it is more natural to use the <preposition> `into'."
"Today in Thailand , we have the law of smoking ."	36:38:00	"It is not entirely incorrect to use the <preposition> <<of>>, but using <<of>>may make the expression seem to indicate a relation of <apposition>, it is more natural to use the <preposition> `about' meaning ``with regard to''."
To solve this problem I think the government should write the law of smoking and strict with it .	66:68	"It is not entirely incorrect to use the <preposition> <<of>>, but using <<of>>may make the expression seem to indicate a relation of <apposition>, it is more natural to use the <preposition> `about' meaning ``with regard to''."
The law of smoking say who is smoke at the place of non smoking will pay a money for penalty at police station .	8:10	"It is not entirely incorrect to use the <preposition> <<of>>, but using <<of>>may make the expression seem to indicate a relation of <apposition>, it is more natural to use the <preposition> `about' meaning ``with regard to''."
The government must release a strict law of smoking .	41:43:00	"It is not entirely incorrect to use the <preposition> <<of>>, but using <<of>>may make the expression seem to indicate a relation of <apposition>, it is more natural to use the <preposition> `about' meaning ``with regard to''."
"Smoke in public places such as public parks , bus stops or in the streets which are in the open areas cause harmful effect to health for both smokers and non-smokers who presents in the areas ."	133:136	"It is not entirely incorrect to use the <preposition> <<of>>, but since it is more natural to express ``health of smokers and non-smokers'', use the <preposition> `of' instead."
"Also , college students will soon join into social live and finding a formal job ."	39:43:00	"It is not entirely incorrect to use the <preposition> <<into>>, but the <verb> <<join>> is normally used as a <transitive> verb> to express ``to become a member of (an organization etc.)''. It may be used as an <intransitive verb> with the <preposition> `in' when one participates in an activity."
"If someone smokes several times he or she will be addicted to the cigarette , and in the future , the person will fill upset , tired if he or she do n't smokes in a period of time , and in the end become a slave to the cigarette ."	160:162	"It is not entirely incorrect to use the <preposition> <<in>>, but since it emphasizes the ``end of'' ``a certain period of time''', use the <preposition> `for' instead to indicate a ``period'' (duration of a certain period of time)."
"It is difficult that they are independent from their parents completely , but it is important to do that in some points ."	42:46:00	"It is not entirely incorrect to use the <preposition> <<from>>, but using 'of' is more common."
"Also , I could have patience for people ."	29:32:00	"It is not entirely incorrect to use the <preposition> <<for>> and the expression makes sense, but there is a more appropriate <preposition> used with the <verb phrase> <<have patience>> to indicate the person one tolerates. Look up the <noun> <<patience>> in a dictionary to learn the appropriate <preposition> to be used."
"If someone goes to the restaurant with his family , his son may cry by passive smoking ."	68:70	"It is not entirely incorrect to use the <preposition> <<by>>, but <<by>> normally indicates the <agent> of an action described by a <verb>. Use the <idioms> `because of' or `due to' to indicate a reason instead."
Due to become a kindergarten teacher is a fairly easy job but full of responsibilities .	0:03	It is not appropriate to use the <prepositional phrase> <<due to>> to indicate the <subject>. Simply use the <to infinitive> form to <nominalize> it.
so that the owners of the restaurant was set up rules with wisdom that is by separating the place between people who smoke by not smoking .	123:125	It is not appropriate to use the <preposition> <<by>> with the <preposition> <<between>>. Use the structure of <between A and B>.
"As everyone knows , smoking does nothing good for our body ."	46:49:00	"It is not a complete mistake to use the <preposition> <<for>>, but to express an ultimately bad situation, the <preposition> 'to' is better."
"As we know , the visitor who come in restaurants is from any age ."	34:36:00	It is natural to use a <preposition> that indicates the destination with the <verb> <<come>>. A typical <preposition> that indicates a destination is 'to'.
"Second , university students have a part-time job that they usually could n't concentrate on their schoolwork , so it means that they sacrifice their schoolwork because of few money ."	161:171	It is more natural to use the <verb> <<sacrifice>> to express ``to devote something to ...'' instead of ``to sacrifice something for ...''. Look up the <verb> <<sacrifice>> in a dictionary and learn the <preposition> to be used instead of the <compound preposition> <<because of>>.
"As a English major , we need much time on our specialized knowledge ."	39:41:00	It is more natural to use the <preposition> 'for' in this case.
At least it is a shopping center of people of all ages .	33:35:00	It is more natural to use the <preposition> `for' since it is meant to express ``for people of all ages''.
It teaches a lot of thing which is not gotten in education .	46:48:00	"It is more natural to use a <preposition> that indicates the ''source'' of something, which in this case is ''education''."
"Next , what I want to tell you for the second reason is that college student can learn a society through part-time job ."	31:34:00	It is more natural to use a <preposition> that indicates a function or a characteristic.
"It will give you an experiences about the future after you graduation , except if you did n't plan to work in the future ."	32:37:00	It is more natural to use a <preposition> of purpose between ''experience'' and ''the future'' in this case.
Smokers only have to stand to smoke at eating so that this problem will be solved .	36:38:00	It is more natural to use a <conjunction> such as 'while' and 'when' rather than a <preposition> to express 'in the middle of something'.
"For the students come from ordinary family , they do n't have enough money to live in a high standard of living ; maybe they only can afford the tuition ."	83:85	It is more natural to use <<high standards of living>> as a <direct object> of the <verb> <<live>> rather than using a <preposition> to turn it into an <adverbial phrase>.
"If smokers want to smoke , they should smoke at smoking area or their home ."	45:47:00	It is more common to use the <preposition> 'in' with the <noun> <<area>> than <<at>>.
With have a part job college students know the real life that very important to be known by college students .	0:09	It is more common to use the <preposition> 'by' than <<with>> to indicate a means. Use the structure of <by + gerund>.
But I 'm in line with that statement because with have a part time job we can help our parent and we have much money to buy everything we want .	45:54:00	It is more common to use the <preposition> <<with>> than 'by' to indicate a means. Use the structure of <by + gerund>.
"I disagree to take a job of part time when you are not only a student , but also you are unemployed in the latter ."	21:37	It is more common to use the <adjective> `part-time' instead of the <adjectival phrase> <<of part time>>. `Part-time' is a <descriptive> <adjective> and should precede the <noun> <<job>>.
They can get ability of communication and patience by working in part-time jobs .	21:37	It is more common to place the <noun> <<ability>> before a <to infinitive> than connecting a <noun> and another <noun> with a <preposition>.
"It is no doubt that smoking is harmful to health , but in terms of banning completely at all restaurants in the country , that would arise a fierce dispute in the issue ."	156:158	It is more appropriate to use the <prepositions> 'about' or 'over' to express 'a debate concerning a problem'.
I tried to smoke myself into composure .	24:28:00	It is more appropriate to use the <preposition> of purpose `for' to express ``to smoke to relax''.
It was much harder than the study of examination in a sense .	34:36:00	It is more appropriate to use the <preposition> of purpose `for' to express ``study for an exam''.
"His family given him little money to life because they are very poor , it cause John that go to search a good part-time job to keep his life ."	34:36:00	It is more appropriate to use the <preposition> of purpose `for' to express ``money to live''.
"But for other students that their parent has lower status and money in each day is not enough , they need to survive and help themselves ."	68:70	It is more appropriate to use the <preposition> of purpose `for' to express  ``money to be spent each day''.
The student part time job in order to help lesson responsibility from the parents .	65:69	It is more appropriate to use the <preposition> of possession `of' to express ``the responsibility parents have''.
"Nowadays , we have many people smoking around the world and they are getting sick about the lung ."	82:87	It is more appropriate to use the <preposition> of place `in' to express ``lung disease''.
"Sometimes I hated that I have to work , but now I find new fun on my part-time job ."	63:65	It is more appropriate to use the <preposition> of circumstance `in'. 
"If they know this , they decrease the frequency of wasting money and they can know the troubles of their parents on working ."	113:115	It is more appropriate to use the <preposition> `through' or `by' to refer to ``working'' as a means by which one ``understands something''.
We can get good communication skill with working .	36:40:00	It is more appropriate to use the <preposition> `through' instead of <<with>> to refer to ``working'' as a means.
"But I do n't say that you have no part-time job , do it a little from you free time , take more time with your lesson and do high grade ."	65:69	It is more appropriate to use the <preposition> `in' to express ``when one is free''.
"No one wants to harmful their health , with eating delicious food ."	39:43:00	It is more appropriate to use the <preposition> `in' than the <preposition> <<with>> to express ``when ...''.
"When you manage everything clearly , I think part-time will give you more experience on working and you will have more money for shopping ."	85:87	It is more appropriate to use the <preposition> `in' instead of <<on>> to indicate a field in which one has experience.
Part time job will take their time on studying after school and at night .	35:37:00	It is more appropriate to use the <preposition> `from' to express ``to take time from (the time for) one?€?s study''.
"if they have a part-time job in their freetimes they can reduce the costs of their parents and have enough money to send about their studing such as uniform , food , materials and personal use and they will have experience from do a part-time ."	121:126	It is more appropriate to use the <preposition> `for' to indicate what the money is used for.
"Because now , smoking is not only in adults only ."	34:36:00	It is more appropriate to use the <preposition> `for' to indicate the recipient to express ``something for someone''.
To good health of those who do not smoke .	0:02	It is more appropriate to use the <preposition> `for' to indicate the beneficiary.
"Next , person use free-time to good time ."	28:30:00	It is more appropriate to use the <preposition> `for' to express ``to use one?€?s free time for something/someone''.
Past time work is suitable work with students .	32:36:00	It is more appropriate to use the <preposition> `for' to express ``suitable jobs for students''.
"It because we know that smoking was a bad thing to our health , it can make many diseases such as lungs cancer , heart disease and respiratory system ."	48:50:00	It is more appropriate to use the <preposition> `for' instead of <<to>> to indicate who is affected in the expression ``to be bad''.
"So , needless to say , communication and common sences are very important to all the people ."	74:76	It is more appropriate to use the <preposition> `for' instead of <<to>> to indicate for what/whom ``something is important''.
"As working , students can make money and experience regarding major or style of living ."	0:02	It is more appropriate to use the <preposition> `by' or `through' to refer to ``working'' as a means.
"As working , I could have had installment savings and paid a charge of cell phone myself ."	0:02	It is more appropriate to use the <preposition> `by' or `through' to refer to ``working'' as a means.
"With the price of living going up , so it is a good way to earn money with them self , that will help their father and mother a lot ."	70:74	It is more appropriate to use the <preposition> `by' instead of <<with>> to express ``on one's own''. Look up the <pronoun> `oneself' in a dictionary.
"It is good and impressive , I can make money with myself ."	45:49:00	It is more appropriate to use the <preposition> `by' instead of <<with>> to express ``on one's own''. Look up the <pronoun> `oneself' in a dictionary.
I 'll buy it with myself .	13:17	It is more appropriate to use the <preposition> `by' instead of <<with>> to express ``on one's own''. Look up the <pronoun> `oneself' in a dictionary.
Students have the opportunity to use knowledge of the educational institution from applying to work with real 5 .	78:82	It is more appropriate to use the <preposition> `by' instead of <<from>> to refer to ``applying'' as a means.
In advantage they can receive many good things and disadvantage is they do n't have time enough to study .	0:02	It is more appropriate to use the <preposition> `as' to express ``as an advantage''.
"Tobacco is very popular in teenagers , and office workers ."	24:26:00	It is more appropriate to use the <preposition> `among' to express ``to be popular among''.
So you must stop smoking in dinning for you and everybody in dinning if you want smoking you should go leave dining room .	25:27:00	It is more appropriate to use the <conjunction> `when' or `while' instead of the <preposition> <<in>> to express ``during a meal''.
So you must stop smoking in dinning for you and everybody in dinning if you want smoking you should go leave dining room .	58:60	It is more appropriate to use the <conjunction> `when' or `while' instead of the <preposition> <<in>> to express ``during a meal''.
"On the other hand , students can earn money from doing part-time jobs ."	44:48:00	It is more appropriate to use another <preposition> to refer to a means  instead of the source <<from>>.
"It is significant to know what one likes to do and is excellent at during teenage years because then , the student can make a choice of his major based on his interest when applying to universities and thus , what he will learn through college years will be helpful directly in his future career ."	275:277	It is more appropriate to use a <preposition> that indicates a target than the <preposition> <<in>> which indicates a scope before ''directly''. Use a dictionary to learn <prepositions> often used with the <adjective> <<helpful>>.
"The root may drop in the plates because of your carelessness , when you are smoking ."	18:20	"It is more appropriate to use a <preposition> indicating the point of arrival in this case. The <prepositions> that indicate the point of arrival include 'to', 'into', and 'onto', and 'onto' is the appropriate one in this case as the sentence describes a fall."
"Second , today , a lot of restaurants in Japan are separating a non-smoking seat and a smoking seat ."	81:84	"It is correct to use the <coordinating conjunction> <<and>>, but a <preposition> can also be used instead."
The social manners and the ability of communication they learn from it help them when they graduate their college and get their job .	35:51:00	It is common to use a <to infinitive> after the <noun> <<ability>> when expressing ''to be capable of something''.
"Second , they can learn the ability of communication through it ."	36:52:00	It is common to use a <to infinitive> after the <noun> <<ability>> when expressing ''to be capable of something''.
Especially I would like to learn the ability of communication and I would like to understand how hard it is to get some money .	45:61	It is common to use a <to infinitive> after the <noun> <<ability>> when expressing ''to be capable of something''.
Because it can not only increase our ability in solving financial problems but also broadens our knowledge in social activities .	45:55:00	It is common to use a <to infinitive> after the <noun> <<ability>> when expressing ''the capability of doing something''.
"Because a man who had tobacco in his hands was walking and a girl was also walking forward him , then that tobacco was in her eye !! Her ability of looking was as far lower than before ."	145:155	It is common to use a <to infinitive> after the <noun> <<ability>> when expressing ''the capability of doing something''.
"In that result , they wo n't waste money and they will cherish their relationship between then and their parents , because they have realized their parents work hard only want to afford them a comfortable life ."	0:02	It is better to use the <preposition> 'as' to express ''in consequence''.
"Finally , I will tell you for the third reason that your smoking can harm other people who even want to avoid bad effect on their health ."	26:29:00	It is better to use 'as' rather than the <preposition> <<for>> to express ''to state that... as the third reason''.
"Unlikely to our parents , they did many hard labors when they were youngsters ."	9:11	It is ?€?with?€? rather than <<to>> which is the <preposition> used to indicate the denominator of the <adjective> <<unlikely>>. <<To>> is often used in the form of <unlikely to infinitive>.
Why do not we take a part-time job to instead of those entertainment ?	35:37:00	It appears to be an unintentional mistake. Make sure to remove unnecessary <prepositions> from the sentence.
"After a thorough consideration , I suggest that the country can set the majority of restaurants without any smoke , at the same time let the minority of allowed to smoke ."	150:152	Is the <preposition> <<of>> necessary? What follows it?
"This is sure to when being the technical goal of the invention to install , and then it is the intractable problem ."	13:15	Is it the <<to>> of a <to infinitive>?
And I think it 's also good thing working with person who do n't like .	34:41:00	"In the syntax using the <formal subject> <<it>>, the <true subject> part in <<it>> is expressed using a <to infinitive> instead of a <gerund>."
That 's what I think about the part-time job brings to us .	21:26	"In the structure using a <concatenated relative pronoun> in which a <parenthetical clause> follows a <relative pronoun>, the inserted <clause> takes the form of <subject + verb> and thus the <preposition> <<about>> is unnecessary."
I say like that because almost Indonesia 's income is from smoking .	6:10	"In the expression <<say like that>>, <<say>> is an <intransitive verb> and it means ''to talk in that way''. Use the <verb> <<say>> as a <transitive verb> and <<that>> as the <direct object>."
"First of foremost , students in university have a great amount of spare time , some students will drop themselves into internet bar to spend their time after study ."	6:08	"In the <set phrase> meaning ``above all'', the <adverb> <<first>> should be followed by a <coordinating conjunction>  instead of the <preposition> <<of>>."
"Beside they can help their parent , they can also learn how to manage a time and of course their financial in their life now on ."	116:124	"In the <idiom> meaning ''in the future'', another <preposition> needs to precede <<now>>. Think of a <preposition> that indicates an origin."
The husband and wife should be support each other to make a family of happy .	67:69	"In the <causative construction> formed using the <verb> <<make>> <make + object + adjective>, <<to>> does not need to precede the <adjective>."
"No matter how , have experience is better than have nothing ."	42:51:00	"In principle, the <object> of a <preposition> is a <noun> and a verb cannot be used in its <infinitive> form. It needs to be <nominalized> by adding 'to'."
It is hard to say not smoke to them non smoker and non smoker have no smoking place .	18:27	"In principle, a <verb> cannot follow another <verb> in its infinitive form. Use the second <verb> in the form of a <to infinitive>."
They can show to their family that they can do and become active people for training theirself to fill on the society in the future and useful for around .	103:105	"'In' is a more appropriate <preposition> to be used with ''society'' in this case, in the sense of ''inside society''."
You need provide for the future .	4:16	"In general, <<need>> can be used as an <auxiliary verb> in <interrogative> and <negative> sentences. In <declarative sentences>, <<need>> becomes a <principal verb> and needs to be followed by 'to'."
"Actually , I have a part-time-job as a waitress of the restaurant ."	48:50:00	"In addition to the <preposition> <<of>>, 'in' and 'at' may also be used."
"Through my job , I have been able to meet various people such as students of other universities , the chef , customers and so on ."	74:76	"In addition to the <preposition> <<of>>, 'from' may also be used."
Does it only effect to you own who is smoking ?	20:22	"In addition the fact that the previous <verb> <<affect>> is misspelled, <<affect>> is a <transitive verb> and does not require a <preposition> before an <object>."
"If be completely banned smoking at all the restaurants in the country , the smoker could n't smoothly be adapt that situation or the restaurants must get low earnings than ever ."	17:31	"In a sentence in the <passive voice>, the <subject> is the <direct object> of the <verb> <<ban>>. <<Smoking>> is not an <object> and needs a <preposition>. Look up the appropriate <preposition> in the dictionary."
I think the place that should be banned smoking is restaurants .	33:47:00	"In a sentence in the <passive voice>, the <subject> is the <direct object> of the <verb> <<ban>>. <<Smoking>> is not an <object> and needs a <preposition>. Look up the appropriate <preposition> in the dictionary."
I and people who are not smoking wish that public place contain restaurants is all banned smoking .	83:97	"In a sentence in the <passive voice>, the <subject> is the <direct object> of the <verb> <<ban>>. <<Smoking>> is not an <object> and needs a <preposition>. Look up the appropriate <preposition> in the dictionary."
"For that reason , I think Japanese restaurants gradually should be completely banned smoking ."	78:92	"In a sentence in the <passive voice>, the <direct object> of the <verb> <<ban>> is the <subject>. <<Smoking>> is not an <object> and thus needs a <preposition>."
The understanding of difficulty of getting some money will make them to thank their parents .	69:71	"In a <causative construction> using the <verb> <<make>>, the <verb> indicating the action of the <object> takes the form of a <gerund> instead of a <to infinitive>."
Earn money as a Part Time employees at least heal on costs .	50:52:00	"If you wanted to use the <verb> <<heal>> in the sense of ``healing [something]'', a <preposition> is unnecessary because <<heal>> is a <transitive verb>."
"Though I 'm a student at two grades , I 'm a home teacher in Hanyang ."	22:24	"If you want to talk about year in school, there is another preposition that indicates grade."
"Other than that , to buy a cigarette they will need money , Smoking is also addictive , and for the first time try people will sure try it again because smoking makes them feel happy and relaxed ."	127:135	"If you want to say ``definitely do...'' by using the <adjective> <<sure>>, the following <verb> will be in the form of a <to-infinitive> rather than a <bare infinitive>."
"In the first time when cigarette smoking was invented , people only smoke to make their body 's temperature normal in the snowy place ."	0:02	"If you place <the + ordinal + time> at the beginning of a <clause>, a <preposition> is unnecessary because it forms <subordinate clause> that means ``the -th time that...''."
It is the process of training students to be as adults .	45:47:00	"If you place <<adults>> as <complement> of the <verb `to be'>, it means ``become an adult'', so the <preposition> <<as>> is unnecessary."
It can also good your CV .	12:21	"If we take the word <<good>> as an <adjective>, we need a preposition right after it to indicate``fo''."
"Although , there is a sign ` no smoking ' in that place but smoker still free for smoking ."	78:89	"If using the <adjective> <<free>> to say ``to be free to do?€?'', the part following <<free>> is expressed as a <to-infinitive> rather than <for + gerund>."
"Of course , I disagree to have part-time job that make college students not to study satisfactorily ."	23:30	"If the <verb> <<disagree>> is followed by a <to-infinitive phrase>, it means that you do not agree to ``do something'', so use the <preposition> `with' and a <gerund> ."
I strongly disagree to allow smoking .	20:28	"If the <verb> <<disagree>> is followed by a <to-infinitive phrase>, it means that you do not agree to ``do something'', so use the <preposition> `with' and a <gerund> ."
I do n't disagree to have part time job but if you ask me I think I do n't do it still parents support me .	18:25	"If the <verb> <<disagree>> is followed by a <to-infinitive phrase>, it means that you do not agree to ``do something'', so use the <preposition> `with' and a <gerund> ."
This is why I agree with smoking should be completely banned at all the restaurants in the country .	20:24	"If the <verb> <<agree>> takes a <clause>, then that <clause> is in the form of a <that clause> and does not use a <preposition>."
"Therefore agree with the restaurant is extremely prohibited smoking in stores , because people who quit smoking ."	16:20	"If the <verb> <<agree>> takes a <clause>, then that <clause> is in the form of a <that clause> and does not use a <preposition>."
So I agree with smoking should be completely banned at all the restaurants in the country because it 's thing support eating and makes no have risk about cancer .	11:15	"If the <verb> <<agree>> takes a <clause>, then that <clause> is in the form of a <that clause> and does not use a <preposition>."
"So , I do not agree with the Student in University will have part-time job when has study period Very much ."	20:24	"If the <verb> <<agree>> takes a <clause>, then that <clause> is in the form of a <that clause> and does not use a <preposition>."
"In my opinion , I agree with the part-time job is important for college students because I think it was necessary with college students ."	24:28:00	"If the <verb> <<agree>> takes a <clause>, then that <clause> is in the form of a <that clause> and does not use a <preposition>."
"In my opinion , I agree with smoking should be completely banned at all the restaurants in the country ."	24:28:00	"If the <verb> <<agree>> takes a <clause>, then that <clause> is in the form of a <that clause> and does not use a <preposition>."
I strongly agree with smoking should be completely banned at all the restaurants in the country because the first things I do n't like is smell of smoke and it has a lot of thing to damage our bodies such as it has source of canner .	17:21	"If the <verb> <<agree>> takes a <clause>, then that <clause> is in the form of a <that clause> and does not use a <preposition>."
I really agree with College students ought to have a part-time job .	15:19	"If the <verb> <<agree>> takes a <clause>, then that <clause> is in the form of a <that clause> and does not use a <preposition>."
I did not agree with college students have to do a part-time job because the main roles of them are studied hard and a little bit spent the time for their friends .	16:20	"If the <verb> <<agree>> takes a <clause>, then that <clause> is in the form of a <that clause> and does not use a <preposition>."
I agree with the smoking should be completely banned at all the restaurants in country .	8:12	"If the <verb> <<agree>> takes a <clause>, then that <clause> is in the form of a <that clause> and does not use a <preposition>."
I agree with the part-time job is very important for the college students because it makes you have money for save or buy something and pay for study .	8:12	"If the <verb> <<agree>> takes a <clause>, then that <clause> is in the form of a <that clause> and does not use a <preposition>."
I agree with smoking should not allow in restaurant .	8:12	"If the <verb> <<agree>> takes a <clause>, then that <clause> is in the form of a <that clause> and does not use a <preposition>."
I agree with smoking should be completely banner at all the restaurants in the country .	8:12	"If the <verb> <<agree>> takes a <clause>, then that <clause> is in the form of a <that clause> and does not use a <preposition>."
I agree with smoking should be completely banned at all the restaurants in the country because smoking is does n't good and the people who smoke should to smoke in the correct place .	8:12	"If the <verb> <<agree>> takes a <clause>, then that <clause> is in the form of a <that clause> and does not use a <preposition>."
I agree with smoking should be completely banned at all the restaurants in the country because it is not good for health .	8:12	"If the <verb> <<agree>> takes a <clause>, then that <clause> is in the form of a <that clause> and does not use a <preposition>."
I agree with Smoking should be completely banned at all the restaurants in the country .	8:12	"If the <verb> <<agree>> takes a <clause>, then that <clause> is in the form of a <that clause> and does not use a <preposition>."
I agree with smoking should be completely banned at all the restaurants in the country .	8:12	"If the <verb> <<agree>> takes a <clause>, then that <clause> is in the form of a <that clause> and does not use a <preposition>."
I agree with Smoking should be completely banned at all the restaurants in the country .	8:12	"If the <verb> <<agree>> takes a <clause>, then that <clause> is in the form of a <that clause> and does not use a <preposition>."
